,genres,item_name,release_date,price,item_id,developer
20464,['Simulation'],TS Marketplace: Rebodied dia. 1/146 HTO 21t Coal Hoppers,2016,4.99,326039,Fastline Simulation
20465,['Simulation'],TS Marketplace: Canal Pack,2016,4.99,326040,Skyhook Games
20466,"['Action', 'Casual', 'Indie']",Bit Blaster XL,2016,0.99,433950,Nickervision Studios
20467,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",BuriedTown,2016,6.99,432640,Dice7
20468,['Simulation'],A-10C: The Enemy Within Campaign,2016,9.99,411911,Baltic Dragon
20469,"['Casual', 'Indie']",Pythagoria,2016,1.99,434620,Vladimir Maslov
20470,"['Action', 'Adventure', 'Indie', 'RPG']",Starward Rogue,2016,11.99,410820,"Arcen Games, LLC"
20471,['Strategy'],Warlords Battlecry III,2004,9.99,433280,Infinite Interactive
20472,['Adventure'],Monumental,2016,9.99,432610,Whipstitch Games
20473,"['Action', 'Indie']",Zamarian,2016,1.99,429120,Quarter Pound Studios
20474,"['Action', 'Indie']",Space Moth DX,2016,4.99,425340,1CC Games
20475,"['Action', 'Adventure', 'Indie']",Between Me and The Night,2016,14.99,285070,RainDance LX
20476,"['Adventure', 'Indie']",Buried: An Interactive Story,2016,2.99,434370,Bromoco Games
20477,"['Action', 'Indie', 'Racing']",O3DX,2016,7.99,363270,Egamea Game Studios
20478,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Rivalry,2016,2.99,431770,Kew McParlane
20479,"['Adventure', 'Casual', 'Indie', 'RPG']",Last Heroes 2,2016,1.99,434920,Warfare Studios
20480,"['Action', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Microcosmum: survival of cells - Colors for organisms,2016,0.99,437660,Alexander Byzov
20481,['Accounting'],Quicken WillMaker Plus 2016,2015,59.99,411340,Nolo
20482,"['Action', 'Indie', 'Early Access']","Zombie Hunter, Inc.",2016,9.99,387130,Maya Gameworks
20483,['Action'],Tatsunoko Mashup Costume Set,2016,31.99,425141,"Team NINJA,KOEI TECMO GAMES CO., LTD."
20484,"['Action', 'Indie', 'Early Access']",Garbage Day,2016,14.99,368860,Svajūnas Žemaitis
20485,"['Indie', 'Simulation']",Evochron Legacy,2016,24.99,398170,StarWraith 3D Games LLC
20486,"['Action', 'Indie']",Slybots: Frantic Zone,2016,6.99,384100,"Team ERROR,Tiny Colossus"
20487,"['Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']",Cyber Team Manager,2016,4.99,415080,The Tambourine
20488,"['Adventure', 'Casual']",Small Town Terrors: Livingston,2016,9.99,432770,Gunnar Games
20489,['Action'],Attractio,2016,19.99,317060,GameCoder Studios
20490,"['Action', 'Adventure']",Gemini: Heroes Reborn,2016,14.99,324650,Phosphor Games
20491,"['Action', 'Indie']",Shooting Stars!,2016,4.99,415350,Bloodirony
20492,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",GASP,2015,0.0,412400,Dark Day Interactive
20493,"['Action', 'Adventure', 'Indie']",The Aquatic Adventure of the Last Human,2016,9.99,401360,YCJY
20494,['Simulation'],OMSI 2 Add-on Downloadpack Vol. 1 - KI-Fahrzeuge,2016,12.99,434060,Halycon Media
20495,"['Action', 'Indie']",The Bug Butcher,2016,7.99,350740,Awfully Nice Studios
20496,"['Casual', 'Simulation']",Rocksmith® 2014 – Megadeth - “Holy Wars... The Punishment Due”,2016,2.99,390430,Ubisoft - San Francisco
20497,"['Action', 'Adventure', 'Indie']",Parasite,2016,4.99,434270,Raphael Gervaise
20498,"['Casual', 'Simulation']",Rocksmith® 2014 – Megadeth - “Tornado of Souls”,2016,2.99,390432,Ubisoft - San Francisco
20499,"['Casual', 'Simulation']",Rocksmith® 2014 – Megadeth - “Trust”,2016,2.99,390433,Ubisoft - San Francisco
20500,"['Casual', 'Simulation']",Rocksmith® 2014 – Megadeth - “A Tout Le Monde”,2016,2.99,390434,Ubisoft - San Francisco
20501,"['Casual', 'Simulation']",Rocksmith® 2014 – Megadeth Song Pack II,2016,11.99,390435,Ubisoft - San Francisco
20502,"['Action', 'Adventure', 'Indie']",The Deadly Tower of Monsters,2016,14.99,353700,ACE Team
20503,"['Action', 'Adventure']",Resident Evil 0 / biohazard 0 HD REMASTER,2016,19.99,339340,"CAPCOM Co., Ltd."
20504,"['Indie', 'RPG', 'Strategy']",Darkest Dungeon®,2016,24.99,262060,Red Hook Studios
20505,"['Action', 'Adventure']",Resident Evil 0 Costume Pack 1,2016,2.99,381710,"CAPCOM Co., Ltd."
20506,"['Action', 'Adventure']",Resident Evil 0 Costume Pack 4,2016,2.99,381713,"CAPCOM Co., Ltd."
20507,"['Action', 'Adventure']",Resident Evil 0 Costume Pack 2,2016,2.99,381711,"CAPCOM Co., Ltd."
20508,"['Action', 'Adventure']",Resident Evil 0 Costume Pack 3,2016,2.99,381712,"CAPCOM Co., Ltd."
20509,"['Casual', 'Indie', 'Strategy']",Rolling Gauntlet,2016,0.99,434960,Aundre Rogers
20510,"['Casual', 'Simulation']",Rocksmith® 2014 – Megadeth - “Peace Sells”,2016,2.99,390431,Ubisoft - San Francisco
20511,"['Action', 'Adventure', 'RPG']",Mytheon - Egypt Pack,2016,4.99,429810,Petroglyph
20512,"['Action', 'Indie']",Protoshift,2016,0.99,398070,Reflextions
20513,"['Casual', 'Indie', 'Simulation', 'Strategy']",Herding Dog,2015,2.99,409290,xixgames
20514,"['Action', 'Adventure', 'Indie']",Super Ubie Island REMIX,2016,9.99,405860,Notion Games
20515,"['Action', 'Casual', 'Indie']",Super Intergalactic Gang,2016,9.99,429260,Martin Cerdeira
20516,"['Indie', 'Strategy']",Raining Blobs,2016,9.99,414370,Endi Milojkoski
20517,"['Indie', 'RPG', 'Simulation', 'Strategy']",Fear Equation,2016,14.99,428350,Screwfly Studios
20518,"['Indie', 'RPG']",Echoes of Aetheria: Soundtrack,2016,7.99,433020,Dancing Dragon Games
20519,['Action'],Bladestar,2016,9.99,424760,"Fair Weather Studios, LLC"
20520,"['Indie', 'RPG']",Echoes of Aetheria,2016,14.99,354740,Dancing Dragon Games
20521,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",Silver Knight,2016,1.99,432170,Wojciech Krupinski
20522,"['Indie', 'RPG']",Echoes of Aetheria: Strategy Guide,2016,3.99,433021,Dancing Dragon Games
20523,"['Casual', 'Indie']",Chef Solitaire: USA,2016,2.99,432190,The Revills Games
20524,['Simulation'],TANE DLC: Duchess,2016,18.99,404212,N3V Games
20525,['Simulation'],TANE DLC: LMS Coronation Scot,2016,18.99,404213,N3V Games
20526,['Simulation'],TANE DLC: SNCF BB 75000,2016,14.99,404220,N3V Games
20527,['Simulation'],TANE DLC: Union Pacific GE C40-8,2016,12.99,404219,N3V Games
20528,['Simulation'],TANE DLC: PRR T1,2016,17.99,430180,N3V Games
20529,['Simulation'],TANE DLC: CSX Transportation GE B30-7,2016,12.99,404216,N3V Games
20530,['Simulation'],TANE DLC: Chicago & North Western GE C40-8,2016,12.99,404215,N3V Games
20531,['Simulation'],TANE DLC: Southern Pacific GE CW44-9,2016,14.99,404981,N3V Games
20532,['Simulation'],Falcon,1987,6.99,374080,Spectrum Holobyte
20533,['Simulation'],Falcon A.T.,1988,6.99,286790,Spectrum Holobyte
20534,['Simulation'],Falcon 4.0,1998,6.99,429530,Microprose
20535,['Simulation'],Falcon Gold,1994,6.99,429520,Spectrum Holobyte
20536,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Beyond Reality,2016,4.99,428100,EternalShadow Studios
20537,"['Casual', 'Indie', 'Simulation']",Sepia Tears,2016,0.0,429300,Scarlet String Studios
20538,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Tabletop Simulator - Darkest Night,2016,6.99,433520,"Berserk Games,Victory Point Games"
20539,"['Adventure', 'Indie', 'Strategy']",Highrise Heroes: Word Challenge,2016,4.99,415670,Fallen Tree Games Ltd
20540,"['Indie', 'Strategy', 'Early Access']",Evertown,2016,2.99,432500,indiemaatheus
20541,"['Action', 'Casual', 'Indie']",Psychocat: The Answer,2016,0.99,431910,Chewa
20542,"['Adventure', 'Casual']",Fairy Tale Mysteries: The Puppet Thief,2016,9.99,429600,"The House of Fables,Gogii Games"
20543,"['Action', 'Indie']",U-Boats,2016,4.99,404890,Astra Game Studio
20544,['Simulation'],Red Baron Pack,1990,9.99,263940,Mad Otter Games
20545,"['Simulation', 'Sports']",The Strike,2016,9.99,420380,Bass Pro Shops
20546,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",Blood Code,2015,6.99,386480,"Weixi Games,ZiX Solutions"
20547,"['Action', 'Indie', 'Strategy', 'Early Access']",Force of Elements,2015,0.0,368980,"Wicked Fun, Inc."
20548,"['Action', 'Massively Multiplayer', 'RPG']",sZone-Online,2015,0.0,316390,Cybertime System
20549,['Action'],Robot Tsunami,2016,9.99,378450,Ground Up Games Pty Ltd ®
20550,"['Adventure', 'Casual', 'Indie']",Tick Tock Isle Soundtrack,2015,0.99,427750,Kevin Carville
20551,"['Action', 'Adventure', 'Indie']",SJSM - Karamari Hospital,2015,1.99,414150,Lag Studios
20552,"['Casual', 'Indie', 'Simulation', 'Early Access']",Production Inc.,2015,19.99,378390,Solo Instinct
20553,"['Adventure', 'Casual', 'Indie']",Anomaly 1729,2015,9.99,424320,"Anvil Drop, LLC"
20554,"['Action', 'Adventure', 'Indie']",ABO MANDO,2015,1.99,429950,UNDEAD
20555,"['Adventure', 'Casual', 'Indie', 'Simulation']",One Manga Day - Russian Voiceover,2016,0.0,431980,DeXP
20556,"['Action', 'Adventure', 'Indie']",Princess Remedy in a World of Hurt,2014,0.0,407900,"Ludosity,Remar Games"
20557,"['Action', 'Adventure', 'Indie']",Kill The Plumber,2015,4.99,420070,"Keybol,Iskander Aminov"
20558,['Indie'],Pony Island,2016,4.99,405640,Daniel Mullins Games
20559,['Indie'],Pony Island - Soundtrack,2016,0.99,428010,"Daniel Mullins Games,Jonah Senzel"
20560,"['Action', 'Casual', 'Indie']","Linea, the Game",2016,1.99,428900,KHB-Soft
20561,"['Adventure', 'Indie']",Walk The Light,2016,4.99,428130,Anti Crunch Studios
20562,"['Action', 'Adventure', 'Indie']",Chowderchu,2016,4.99,431740,Ryan Jensen
20563,['Adventure'],A Wild Catgirl Appears!,2016,2.99,429580,NewWestGames
20564,"['Action', 'Indie', 'RPG']",Dungeons Are Random,2016,1.99,431330,PIXELBUG
20565,['Indie'],Contract,2016,2.99,409170,"S Houben,N Tailor,A Barnett"
20566,"['Action', 'Adventure', 'Indie', 'RPG']",Cally's Caves 3,2016,6.99,418120,VDO Games
20567,"['Action', 'Indie']",Futuridium EP Deluxe,2016,9.99,352790,MixedBag Srl
20568,"['Action', 'Indie']",Futuridium EP Deluxe Original Sound Track,2016,4.99,433710,MixedBag Srl
20569,"['Action', 'Indie']",Quantum Lock,2015,5.99,411720,"FAT BOMB STUDIOS, LLC"
20570,"['Adventure', 'Casual', 'Indie']",Frosty Kiss,2015,0.0,431540,"2Chance Projects,IIchan Eroge Team"
20571,['Indie'],Millia -The ending-,2016,4.99,428060,Millia Soft
20572,"['Action', 'Adventure', 'Indie', 'RPG']",Below Kryll Demo,2016,0.0,402050,Team Kryll
20573,"['Adventure', 'RPG', 'Strategy', 'Early Access']",Inside The Code,2016,6.99,431470,CPsoft
20574,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2 Stroke 4 Pack,2016,1.99,421166,"Rainbow Studios,THQ Nordic"
20575,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - Rhythm Racing Pack,2016,5.99,421165,"Rainbow Studios,THQ Nordic"
20576,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - Copper Canyon Open World,2016,9.99,421164,"Rainbow Studios,THQ Nordic"
20577,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - The Stewart Compound,2016,9.99,421163,"Rainbow Studios,THQ Nordic"
20578,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 Husqvarna FC 350 MX,2016,2.99,429904,"Rainbow Studios,THQ Nordic"
20579,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 Husqvarna FC 450 MX,2016,2.99,429907,"Rainbow Studios,THQ Nordic"
20580,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 Husqvarna FC 250 MX,2016,2.99,429903,"Rainbow Studios,THQ Nordic"
20581,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 Husqvarna TC 125 MX,2016,2.99,429905,"Rainbow Studios,THQ Nordic"
20582,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 Husqvarna TC 250 MX,2016,2.99,429906,"Rainbow Studios,THQ Nordic"
20583,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 KTM 125 SX,2016,2.99,429710,"Rainbow Studios,THQ Nordic"
20584,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 KTM 250 SX MX,2016,2.99,429711,"Rainbow Studios,THQ Nordic"
20585,"['Casual', 'Indie']",Crazy Belts,2016,3.99,355510,jemchicomac
20586,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 KTM 250 SX-F MX,2016,2.99,429890,"Rainbow Studios,THQ Nordic"
20587,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 KTM 350 SX-F MX,2016,2.99,429900,"Rainbow Studios,THQ Nordic"
20588,"['Casual', 'Simulation']",Rocksmith® 2014 – Wolfmother - “Woman”,2016,2.99,390419,Ubisoft - San Francisco
20589,"['Casual', 'Simulation']",Rocksmith® 2014 – Asia - “Heat of the Moment”,2016,2.99,390421,Ubisoft - San Francisco
20590,"['Casual', 'Simulation']",Rocksmith® 2014 – Wild Cherry - “Play That Funky Music”,2016,2.99,390422,Ubisoft - San Francisco
20591,"['Casual', 'Simulation']",Rocksmith® 2014 – Hit Singles Song Pack III,2016,9.99,390423,Ubisoft - San Francisco
20592,"['Casual', 'Simulation']",Rocksmith® 2014 – Semisonic - “Closing Time”,2016,2.99,390420,Ubisoft - San Francisco
20593,['Action'],Sora no Kakera - Sora Original Soundtrack,2016,7.99,411400,"Orange_Juice,DEKU"
20594,"['Action', 'Indie']",Sora,2016,8.99,390730,Orange_Juice
20595,['Action'],Celeste - Sora Extra Soundtrack,2016,5.99,411401,"Orange_Juice,DEKU"
20596,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",Leadwerks Game Engine - Nature Model Pack,2015,29.99,430060,Leadwerks Software
20597,"['Adventure', 'Casual', 'Indie', 'RPG']",The Hole Story Soundtrack,2015,4.99,357970,"LearnDistrict Inc.,The Negatives"
20598,"['Action', 'Adventure', 'Casual', 'Indie']",Ohio Jack and The Cup Of Eternity,2015,0.0,412230,Shadebob Games
20599,"['Action', 'Casual', 'Indie', 'Simulation']",Red Crucible®: Firestorm,2015,0.0,298240,"Rocketeer Games Studio, LLC"
20600,['Massively Multiplayer'],Dragon Saga,2010,0.0,381990,Gravity Interactive
20601,['Simulation'],TANE DLC: Aerotrain,2015,17.99,430181,N3V Games
20602,['Simulation'],Nameless ~Black & White Christmas~,2013,19.99,430200,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon"
20603,"['Action', 'Indie']",Umbra: Shadow of Death,2015,3.99,421180,Colludium Ltd
20604,"['Adventure', 'Indie', 'Massively Multiplayer']",Heaven Island - VR MMO,2015,0.99,400250,"Fabio Ferrara,Giulia Airoldi"
20605,['RPG'],Dungeon Lords Steam Edition,2005,14.99,271760,Heuristic Park
20606,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities']",Spriter: RPG Heroes Pack,2015,24.99,418320,BrashMonkey
20607,"['Action', 'Indie']",The Hurricane of the Varstray -Collateral hazard-,2015,9.99,416380,Studio SiestA
20608,['Simulation'],Train Simulator: Mosel Valley Koblenz -Trier Route Add-On,2015,29.99,325981,Aerosoft GmbH
20609,"['Racing', 'Simulation', 'Sports']",Project CARS - Renault Sport Car Pack,2015,3.49,334791,Slightly Mad Studios
20610,"['Action', 'Indie']",Respawn Man,2015,2.99,398940,Evan (Solidplasma) Peiperl
20611,"['Casual', 'Strategy']",Gnumz: Masters of Defense,2015,4.99,371460,Creobit
20612,"['Action', 'Indie']",Commander Cool 2,2015,2.99,356070,Orlyapps
20613,"['Action', 'Adventure', 'Indie']",Wick,2015,5.99,418300,Hellbent Games
20614,"['Strategy', 'Early Access']",Gunslingers,2015,0.0,416670,webgames
20615,"['Indie', 'Simulation']",SimplePlanes,2015,12.99,397340,"Jundroo, LLC"
20616,"['Action', 'Adventure', 'Indie', 'RPG']",Evoland 2 - Artbook,2015,24.99,396470,Shiro Games
20617,"['Simulation', 'Strategy']",Stronghold Crusader 2: Delivering Justice mini-campaign,2015,0.99,317590,FireFly Studios
20618,"['Adventure', 'Casual']",The Mystery of a Lost Planet,2015,4.99,400200,AlikArt Studio
20619,"['Action', 'Adventure']",Turok,1997,19.99,405820,"Iguana Entertainment,Nightdive Studios"
20620,['Action'],FALL,2015,5.99,418050,Northbrain
20621,"['Casual', 'Indie']",Lightbender,2015,2.99,415990,"Math Nerd Productions, LLC"
20622,"['Adventure', 'Casual']",The Book of Desires,2015,6.99,428260,Meridian'93
20623,"['Adventure', 'Casual']",Mystery of Unicorn Castle: The Beastmaster,2015,6.99,428280,Meridian'93
20624,"['Adventure', 'Casual']",Twilight City: Love as a Cure,2015,6.99,428270,Meridian'93
20625,"['Adventure', 'Casual']",Mystery Castle: The Mirror's Secret,2015,6.99,428250,Meridian'93
20626,['Simulation'],Train Simulator: Norfolk Southern Big 7s Loco Add-On,2015,19.99,325964,Digital Train Model
20627,"['Action', 'Indie']",Furfly,2015,0.99,429040,SMD Gaming Studio
20628,['Strategy'],Total Annihilation,1997,4.99,298030,Cavedog Entertainment
20629,['Utilities'],3DMark API Overhead feature test,2015,0.0,407080,Futuremark
20630,['Simulation'],Train Simulator: DB BR 361 Loco Add-On,2015,19.99,325994,Dovetail Games
20631,['Utilities'],3DMark Cloud Gate benchmark,2015,0.0,406960,Futuremark
20632,['Utilities'],3DMark Ice Storm benchmarks,2015,0.0,406950,Futuremark
20633,"['Adventure', 'Indie']",Space Pilgrim Episode I: Alpha Centauri,2015,1.99,429470,"Pilgrim Adventures,GrabTheGames Studios"
20634,"['Action', 'Massively Multiplayer']",PlanetSide 2 Essential Pack,2015,0.0,429730,Daybreak Game Company
20635,"['Action', 'Indie', 'Early Access']",Moonshot,2015,4.99,426930,Pump Action Games
20636,"['Action', 'Massively Multiplayer', 'RPG']",Elements: Epic Heroes,2015,6.99,410490,Zadzen Games Ltd.
20637,"['Action', 'Casual', 'Indie']",UnSummoning: the Spectral Horde,2015,3.99,417060,Roaming Ground Studio
20638,"['Casual', 'Indie']",Snake Blocks,2015,4.99,339320,Spooky Cat
20639,"['Indie', 'RPG']",Cardinal Quest 2 Soundtrack,2015,6.99,430000,Randomnine Ltd
20640,"['Indie', 'Strategy']",Puzzle Strike,2015,14.99,386740,Sirlin Games
20641,['Adventure'],Dance of Death,2015,3.99,430020,eight game studio
20642,"['Action', 'Indie']",Lightrise™,2015,0.99,382250,Bulkhead Studios Corporation
20643,"['Adventure', 'Indie']",Aviary Attorney Soundtrack,2015,7.99,427650,Sketchy Logic
20644,"['Adventure', 'Indie']",Aviary Attorney,2015,14.99,384630,Sketchy Logic
20645,"['Casual', 'Indie', 'Strategy']",Nature Defenders,2015,1.99,430280,Nordic Mist Games
20646,"['Action', 'Indie', 'Massively Multiplayer', 'Racing', 'Simulation', 'Sports']",Drift Streets Japan,2015,4.99,412880,JDM4iK
20647,"['Action', 'Indie']",Hauntsters,2015,4.99,428240,Shark Tree Studios
20648,"['Action', 'Casual', 'Massively Multiplayer']",Counter-Strike Nexon: Zombies - Rivals DLC,2015,0.0,429450,Nexon
20649,['Utilities'],3DMark Fire Strike benchmarks,2015,0.0,402290,Futuremark
20650,"['Action', 'Indie', 'Simulation', 'Early Access']",Strange Space,2015,0.99,361250,Mayhem Games USA
20651,['Utilities'],3DMark Sky Diver benchmark,2015,0.0,393480,Futuremark
20652,"['Indie', 'RPG']",UnderRail,2015,14.99,250520,Stygian Software
20653,"['Casual', 'Strategy']",Gnomes Garden,2015,5.99,415830,"Workroom7,Creobit"
20654,['Action'],ScudBuster,2015,4.99,425010,HyperKat Games
20655,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",Blood of Magic,2015,9.99,426590,Stoneworks Games
20656,"['Indie', 'RPG']",The ORPHEUS Ruse,2013,4.99,428020,Choice of Games
20657,"['Casual', 'Simulation']",Rocksmith® 2014 – Mötley Crüe - “Home Sweet Home”,2015,2.99,390410,Ubisoft - San Francisco
20658,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - AAW Map Pack Vol 2,2015,29.99,425181,"SmiteWorks USA, LLC"
20659,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - AAW Map Pack Vol 1,2015,29.99,425180,"SmiteWorks USA, LLC"
20660,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - AAW Map Pack Vol 3,2015,29.99,425182,"SmiteWorks USA, LLC"
20661,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Baldur's Gate: Enhanced Edition Item Pack,2015,7.99,428520,"SmiteWorks USA, LLC"
20662,"['Adventure', 'Indie', 'RPG']",Swords and Sorcery - Underworld - Definitive Edition,2015,14.99,408400,OlderBytes
20663,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",Pay2Win: The Tricks Exposed,2015,4.99,416760,Best Gaem Studio
20664,"['Casual', 'Indie']",GravBlocks - Puzzle Solver,2015,0.99,420450,From Nothing Game Studios
20665,"['Casual', 'Simulation']",Rocksmith® 2014 – Mötley Crüe - “Kickstart My Heart”,2015,2.99,390406,Ubisoft - San Francisco
